Credits_Passed_Exam;Credits_Passed_Special;Credits_Internship_Enrolled;Sem1_Enrolled;Sem2_Enrolled;Sem1_Passed;Sem2_Passed;GPA;target_numeric;target
60.0;0.0;7.5;36.0;16.5;36.0;16.5;8.1625;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.6;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.5200000000000005;2.0;Graduate
54.0;6.0;0.0;30.0;30.0;30.0;24.0;8.472727272727273;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.58;2.0;Graduate
60.0;0.0;0.0;18.0;22.5;18.0;22.5;8.263636363636364;2.0;Graduate
30.75;0.0;0.0;18.0;18.75;12.0;18.75;5.125;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.1;2.0;Graduate
15.0;76.5;0.0;10.5;22.5;0.0;6.0;5.14;2.0;Graduate
9.0;0.0;0.0;6.0;3.0;6.0;3.0;8.475;2.0;Graduate
34.0;0.0;0.0;28.0;14.0;20.0;14.0;8.25;2.0;Graduate
21.0;0.0;0.0;30.0;30.0;15.0;6.0;4.388888888888889;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.63;2.0;Graduate
33.0;51.0;0.0;18.0;16.5;12.0;12.0;4.8;2.0;Graduate
35.0;0.0;0.0;9.0;12.0;9.0;5.0;3.9625;1.0;Enrolled
60.0;0.0;0.0;27.0;33.0;27.0;33.0;7.638461538461538;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.133333333333333;0.0;Dropout
63.0;0.0;9.0;6.0;33.0;6.0;33.0;6.666666666666667;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.24;2.0;Graduate
30.0;0.0;0.0;24.0;6.0;24.0;6.0;5.0;2.0;Graduate
12.0;0.0;0.0;16.5;22.5;12.0;0.0;2.9125;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.055555555555555;2.0;Graduate
62.0;0.0;0.0;29.0;33.0;29.0;33.0;7.5;2.0;Graduate
33.0;0.0;0.0;18.0;24.0;12.0;12.0;5.011111111111111;2.0;Graduate
44.0;0.0;0.0;9.0;12.0;9.0;5.0;6.0125;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.055555555555555;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.808333333333332;2.0;Graduate
0.0;0.0;0.0;9.0;12.0;0.0;0.0;2.8000000000000003;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.26;1.0;Enrolled
0.0;0.0;0.0;16.5;22.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;6.4375;2.0;Graduate
60.0;0.0;0.0;10.5;22.5;10.5;22.5;5.633333333333334;1.0;Enrolled
46.5;79.5;0.0;21.0;48.0;12.0;34.5;5.595238095238095;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.82;2.0;Graduate
22.5;0.0;0.0;21.0;21.0;13.5;0.0;3.6875;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.94;1.0;Enrolled
66.0;0.0;6.0;30.0;30.0;30.0;30.0;8.605555555555556;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.383333333333333;2.0;Graduate
50.0;0.0;0.0;25.0;15.0;25.0;15.0;8.69;2.0;Graduate
34.5;0.0;0.0;12.0;27.0;12.0;22.5;5.875;2.0;Graduate
21.0;0.0;0.0;16.5;13.5;7.5;13.5;4.949999999999999;2.0;Graduate
0.0;0.0;0.0;30.0;33.0;0.0;0.0;0.0;0.0;Dropout
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.14;1.0;Enrolled
54.0;6.0;0.0;18.0;18.0;18.0;18.0;6.133333333333333;2.0;Graduate
42.0;0.0;0.0;30.0;12.0;30.0;12.0;8.1;1.0;Enrolled
44.0;0.0;0.0;9.0;12.0;9.0;5.0;4.125;1.0;Enrolled
0.0;0.0;0.0;94.5;88.5;0.0;0.0;5.526666666666667;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.842857142857143;2.0;Graduate
41.5;0.0;10.0;13.5;18.0;13.5;18.0;7.057142857142858;1.0;Enrolled
40.5;0.0;0.0;30.0;30.0;16.5;24.0;4.68;2.0;Graduate
10.5;0.0;0.0;4.5;6.0;4.5;6.0;7.35;2.0;Graduate
21.0;0.0;0.0;24.0;24.0;15.0;6.0;4.15;1.0;Enrolled
33.0;0.0;0.0;30.0;30.0;21.0;12.0;3.05;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.414285714285714;2.0;Graduate
64.5;0.0;0.0;33.0;31.5;33.0;31.5;7.863636363636363;2.0;Graduate
45.0;0.0;0.0;24.0;18.0;18.0;18.0;4.811111111111111;1.0;Enrolled
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
9.0;0.0;0.0;9.0;12.0;9.0;0.0;3.6500000000000004;0.0;Dropout
46.5;0.0;0.0;34.5;31.5;21.0;25.5;4.983333333333333;1.0;Enrolled
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.571428571428571;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.69;2.0;Graduate
46.5;63.0;0.0;19.5;27.0;19.5;27.0;5.863157894736841;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;5.855555555555556;2.0;Graduate
30.0;0.0;0.0;30.0;30.0;30.0;0.0;7.8999999999999995;2.0;Graduate
45.0;0.0;0.0;30.0;30.0;24.0;21.0;4.427272727272728;2.0;Graduate
55.5;21.0;0.0;18.0;19.5;18.0;19.5;6.827272727272727;2.0;Graduate
0.0;0.0;0.0;16.5;22.5;0.0;0.0;2.5;1.0;Enrolled
4.5;0.0;0.0;28.5;31.5;4.5;0.0;2.975;0.0;Dropout
23.0;0.0;18.0;37.5;42.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.24;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.08;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.8;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.723076923076923;2.0;Graduate
6.0;0.0;0.0;24.0;18.0;6.0;0.0;2.0444444444444443;0.0;Dropout
24.0;0.0;0.0;15.0;9.0;15.0;9.0;8.719999999999999;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.699999999999999;2.0;Graduate
60.0;0.0;0.0;18.0;15.0;18.0;15.0;7.9625;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.69;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.619999999999999;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.055555555555555;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.457894736842104;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;1.2222222222222223;0.0;Dropout
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.92;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.411111111111111;2.0;Graduate
63.0;57.0;0.0;31.5;31.5;31.5;31.5;8.933333333333334;2.0;Graduate
43.5;0.0;0.0;24.0;30.0;18.0;25.5;4.84;1.0;Enrolled
60.0;0.0;0.0;18.0;12.0;18.0;12.0;7.628571428571428;1.0;Enrolled
33.0;0.0;0.0;13.5;24.0;9.0;24.0;5.68;2.0;Graduate
54.0;0.0;0.0;18.0;30.0;12.0;24.0;6.300000000000001;1.0;Enrolled
51.0;0.0;0.0;30.0;30.0;21.0;30.0;5.877777777777777;2.0;Graduate
42.0;0.0;0.0;28.5;31.5;28.5;13.5;4.446153846153846;0.0;Dropout
30.0;0.0;0.0;31.5;13.5;15.0;9.0;4.225;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.4;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;9.217647058823529;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.72;2.0;Graduate
34.5;0.0;0.0;30.0;22.5;30.0;4.5;5.125;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
31.5;0.0;0.0;13.5;28.5;13.5;18.0;5.2;2.0;Graduate
55.5;0.0;0.0;18.0;24.0;18.0;19.5;6.43;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.369230769230769;2.0;Graduate
60.0;0.0;4.0;30.0;26.0;30.0;26.0;7.075;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.13;2.0;Graduate
60.0;0.0;0.0;16.5;22.5;16.5;22.5;7.4625;1.0;Enrolled
45.0;0.0;0.0;30.0;30.0;21.0;24.0;5.377777777777777;2.0;Graduate
40.5;0.0;0.0;18.0;15.0;13.5;9.0;4.088888888888889;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.76;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.061538461538461;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.3;2.0;Graduate
13.5;0.0;0.0;13.5;24.0;13.5;0.0;1.8333333333333333;0.0;Dropout
30.0;0.0;0.0;26.0;30.0;26.0;0.0;4.739999999999999;0.0;Dropout
40.0;0.0;0.0;27.5;32.5;27.5;12.5;7.864705882352941;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;7.92;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.654545454545455;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.4;1.0;Enrolled
12.0;0.0;0.0;18.0;24.0;6.0;6.0;4.0;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.56;0.0;Dropout
48.0;0.0;0.0;31.5;34.5;22.5;25.5;4.409090909090909;2.0;Graduate
48.0;0.0;9.0;33.0;18.0;33.0;6.0;7.975;2.0;Graduate
60.0;0.0;0.0;16.5;22.5;16.5;22.5;5.65;1.0;Enrolled
54.0;0.0;0.0;19.5;25.5;19.5;25.5;5.833333333333333;2.0;Graduate
0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;2.0;Graduate
30.0;0.0;0.0;15.0;30.0;15.0;15.0;7.4375;2.0;Graduate
22.5;34.5;0.0;4.5;22.5;4.5;18.0;6.118181818181818;2.0;Graduate
39.0;30.0;0.0;22.5;21.0;22.5;16.5;6.3;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.459999999999999;0.0;Dropout
60.0;0.0;0.0;32.5;27.5;32.5;27.5;7.800000000000001;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.5888888888888895;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;1.95;2.0;Graduate
66.0;0.0;0.0;31.5;30.0;31.5;30.0;6.9;2.0;Graduate
48.0;0.0;0.0;30.0;30.0;30.0;18.0;7.945454545454544;2.0;Graduate
0.0;0.0;0.0;65.0;91.5;0.0;0.0;6.125;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.7;2.0;Graduate
64.5;0.0;0.0;18.0;19.5;18.0;19.5;6.199999999999999;2.0;Graduate
31.5;0.0;0.0;24.0;28.5;18.0;13.5;3.7;2.0;Graduate
45.0;0.0;0.0;18.0;18.0;18.0;18.0;5.871428571428572;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;5.9799999999999995;1.0;Enrolled
60.0;0.0;0.0;12.0;30.0;12.0;30.0;6.288888888888889;0.0;Dropout
61.5;0.0;9.0;30.0;31.5;30.0;22.5;5.32;2.0;Graduate
19.5;0.0;0.0;18.0;15.0;0.0;10.5;3.122222222222222;1.0;Enrolled
32.0;0.0;9.0;8.0;30.0;8.0;0.0;7.125;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;1.0;Enrolled
54.0;0.0;0.0;30.0;30.0;24.0;30.0;5.933333333333334;2.0;Graduate
40.5;0.0;0.0;18.0;24.0;18.0;13.5;4.64;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.459999999999999;2.0;Graduate
57.0;0.0;0.0;33.0;30.0;27.0;30.0;5.854545454545455;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.466666666666666;2.0;Graduate
43.5;0.0;0.0;21.0;21.0;13.5;21.0;4.925;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.0600000000000005;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.6499999999999995;2.0;Graduate
13.5;52.5;0.0;16.5;18.0;4.5;9.0;5.178571428571429;1.0;Enrolled
0.0;0.0;0.0;16.5;22.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.2333333333333325;2.0;Graduate
60.0;0.0;0.0;31.0;29.0;31.0;29.0;7.678947368421053;2.0;Graduate
52.5;0.0;0.0;28.5;31.5;21.0;31.5;6.414285714285714;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.966666666666666;2.0;Graduate
60.0;0.0;0.0;18.0;15.0;18.0;15.0;6.8875;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.338461538461539;2.0;Graduate
48.0;25.5;0.0;18.0;30.0;18.0;30.0;7.05;2.0;Graduate
60.0;0.0;0.0;18.0;15.0;18.0;15.0;7.7875;1.0;Enrolled
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.87;2.0;Graduate
60.0;0.0;0.0;27.0;33.0;27.0;33.0;6.723076923076923;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
63.5;0.0;3.5;30.0;30.0;30.0;30.0;6.99;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.316666666666666;2.0;Graduate
21.0;0.0;0.0;27.0;22.5;12.0;9.0;2.9545454545454546;0.0;Dropout
0.0;0.0;0.0;11.0;10.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;27.0;33.0;27.0;33.0;7.176923076923076;2.0;Graduate
34.0;0.0;0.0;30.0;30.0;17.0;17.0;6.427272727272728;2.0;Graduate
25.0;0.0;0.0;15.0;10.0;15.0;10.0;8.379999999999999;0.0;Dropout
0.0;0.0;0.0;12.0;18.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;34.0;6.0;0.0;0.0;0.0;0.0;Dropout
40.5;0.0;0.0;24.0;25.5;24.0;16.5;4.983333333333333;2.0;Graduate
30.0;0.0;8.0;27.5;24.5;27.5;2.5;7.508333333333333;2.0;Graduate
30.0;0.0;0.0;30.0;30.0;12.0;18.0;4.611111111111111;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.08;2.0;Graduate
18.0;0.0;0.0;37.5;25.5;4.5;13.5;5.933333333333334;2.0;Graduate
48.0;0.0;0.0;30.0;30.0;24.0;24.0;4.8;1.0;Enrolled
6.0;0.0;0.0;30.0;30.0;6.0;0.0;2.977777777777778;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.966666666666667;2.0;Graduate
0.0;0.0;0.0;30.0;24.0;0.0;0.0;0.6000000000000001;2.0;Graduate
46.5;0.0;0.0;16.5;30.0;16.5;30.0;6.866666666666667;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.833333333333333;2.0;Graduate
30.0;0.0;0.0;30.0;30.0;30.0;0.0;6.68;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.6545454545454544;0.0;Dropout
60.0;0.0;0.0;18.0;12.0;18.0;12.0;7.914285714285714;1.0;Enrolled
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.357142857142857;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.39;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.815384615384615;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.05;1.0;Enrolled
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;9.0;12.0;0.0;0.0;1.05;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.44;2.0;Graduate
51.0;0.0;0.0;18.0;24.0;18.0;24.0;6.233333333333333;2.0;Graduate
30.0;0.0;0.0;30.0;30.0;30.0;0.0;6.76;2.0;Graduate
28.5;0.0;0.0;28.5;31.5;10.5;18.0;2.5999999999999996;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;9.258333333333333;2.0;Graduate
6.0;0.0;0.0;30.0;30.0;6.0;0.0;2.0;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.21578947368421;2.0;Graduate
4.5;13.5;0.0;37.5;31.5;4.5;0.0;5.775;0.0;Dropout
60.0;0.0;0.0;9.0;6.0;9.0;6.0;5.04;1.0;Enrolled
60.0;0.0;0.0;18.0;12.0;18.0;12.0;8.285714285714286;2.0;Graduate
60.0;0.0;0.0;16.5;22.5;16.5;22.5;6.3;2.0;Graduate
54.0;0.0;0.0;30.0;30.0;24.0;30.0;6.625;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.4399999999999995;2.0;Graduate
61.0;0.0;0.0;16.5;22.5;16.5;22.5;8.4125;2.0;Graduate
39.0;0.0;0.0;30.0;30.0;18.0;16.5;4.263636363636364;1.0;Enrolled
60.0;0.0;0.0;9.0;12.0;9.0;12.0;7.45;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.1;2.0;Graduate
0.0;0.0;0.0;33.0;31.5;0.0;0.0;0.03636363636363637;2.0;Graduate
36.0;0.0;0.0;22.5;28.5;4.5;22.5;4.4625;1.0;Enrolled
55.5;0.0;0.0;30.0;30.0;25.5;30.0;7.5200000000000005;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.911111111111111;2.0;Graduate
30.0;0.0;0.0;9.0;12.0;9.0;12.0;7.0;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.978947368421053;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.311111111111111;2.0;Graduate
27.0;0.0;0.0;27.0;13.5;13.5;13.5;3.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.7749999999999995;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.32999999999999996;2.0;Graduate
0.0;0.0;0.0;9.0;6.0;0.0;0.0;2.4;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
39.0;0.0;0.0;30.0;9.0;30.0;9.0;7.9125;2.0;Graduate
48.0;0.0;0.0;9.0;12.0;9.0;12.0;6.375;1.0;Enrolled
24.0;0.0;0.0;10.0;14.0;10.0;14.0;7.683333333333334;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;42.0;31.5;28.5;31.5;7.723076923076923;1.0;Enrolled
24.0;0.0;0.0;22.5;19.5;0.0;6.0;4.1125;2.0;Graduate
0.0;0.0;0.0;27.0;33.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;22.5;19.5;0.0;0.0;0.0;2.0;Graduate
9.0;0.0;0.0;9.0;12.0;9.0;0.0;2.0666666666666664;0.0;Dropout
34.5;21.0;0.0;15.0;10.5;6.0;10.5;4.49;1.0;Enrolled
70.5;0.0;9.0;30.0;31.5;30.0;31.5;7.463636363636363;2.0;Graduate
60.0;0.0;0.0;16.5;22.5;16.5;22.5;5.95;2.0;Graduate
40.5;0.0;0.0;18.0;24.0;12.0;19.5;4.71;0.0;Dropout
60.0;0.0;0.0;18.0;12.0;18.0;12.0;7.485714285714286;2.0;Graduate
27.0;0.0;0.0;6.0;12.0;6.0;12.0;4.95;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.528571428571429;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.455555555555556;1.0;Enrolled
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;8.0;25.0;27.0;25.0;27.0;8.282352941176471;2.0;Graduate
60.0;0.0;0.0;18.0;18.0;18.0;18.0;8.071428571428571;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.92;1.0;Enrolled
0.0;0.0;0.0;18.0;15.0;0.0;0.0;0.0;2.0;Graduate
14.0;0.0;0.0;9.0;12.0;9.0;5.0;3.0;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.694736842105263;2.0;Graduate
0.0;0.0;0.0;28.5;22.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.8;2.0;Graduate
53.25;0.0;9.0;35.25;18.0;35.25;9.0;6.475;0.0;Dropout
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.685714285714285;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.166666666666667;2.0;Graduate
60.0;0.0;0.0;24.0;36.0;24.0;36.0;7.58;2.0;Graduate
22.5;55.5;0.0;6.0;16.5;6.0;16.5;5.9;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.191666666666666;2.0;Graduate
60.0;0.0;0.0;27.0;33.0;27.0;33.0;8.276923076923076;2.0;Graduate
60.0;0.0;0.0;18.0;15.0;18.0;15.0;6.7625;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;4.0;2.0;Graduate
49.0;0.0;0.0;16.5;11.5;4.5;11.5;5.2;1.0;Enrolled
37.5;0.0;0.0;30.0;24.0;19.5;18.0;5.2444444444444445;2.0;Graduate
63.75;0.0;0.0;30.0;21.75;30.0;21.75;7.233333333333333;2.0;Graduate
0.0;0.0;0.0;28.5;31.5;0.0;0.0;0.0;2.0;Graduate
34.5;0.0;0.0;16.5;22.5;10.5;15.0;5.0625;2.0;Graduate
66.0;0.0;0.0;36.0;30.0;36.0;30.0;6.245454545454546;2.0;Graduate
0.0;0.0;0.0;27.0;6.0;0.0;0.0;0.0;2.0;Graduate
24.0;0.0;0.0;30.0;30.0;24.0;0.0;2.07;0.0;Dropout
60.0;0.0;0.0;18.0;15.0;18.0;15.0;7.9875;2.0;Graduate
9.0;103.5;0.0;6.0;12.0;0.0;0.0;5.011111111111111;0.0;Dropout
31.5;0.0;0.0;25.5;16.5;0.0;4.5;4.6499999999999995;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.633333333333334;2.0;Graduate
64.5;0.0;0.0;27.0;37.5;27.0;37.5;6.25;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.855555555555556;2.0;Graduate
37.5;0.0;0.0;30.0;25.5;12.0;25.5;4.95;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.24;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;4.8;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.82;2.0;Graduate
60.0;0.0;0.0;30.0;34.0;30.0;30.0;7.8;2.0;Graduate
0.0;0.0;0.0;28.5;31.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;8.0;40.0;15.0;35.0;5.0;7.811111111111111;2.0;Graduate
0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;21.0;24.0;21.0;24.0;8.106666666666666;2.0;Graduate
60.0;0.0;0.0;27.0;33.0;27.0;33.0;6.176923076923076;2.0;Graduate
0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;2.0;Graduate
27.0;0.0;0.0;6.0;4.5;6.0;0.0;4.0;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.220000000000001;2.0;Graduate
0.0;0.0;0.0;18.0;15.0;0.0;0.0;0.788888888888889;0.0;Dropout
39.0;0.0;0.0;30.0;30.0;24.0;15.0;5.491666666666667;2.0;Graduate
0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;2.0;Graduate
42.0;0.0;0.0;18.0;24.0;18.0;24.0;5.885714285714286;2.0;Graduate
60.0;0.0;0.0;34.5;30.0;30.0;30.0;7.42;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.95;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.2875;0.0;Dropout
60.0;0.0;0.0;46.5;28.5;36.0;24.0;5.463636363636364;2.0;Graduate
0.0;0.0;0.0;48.0;52.5;0.0;0.0;4.452941176470588;2.0;Graduate
53.0;0.0;0.0;9.0;12.0;9.0;5.0;5.5125;1.0;Enrolled
15.0;0.0;0.0;19.5;19.5;10.5;4.5;2.4444444444444446;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.659999999999999;2.0;Graduate
48.0;0.0;0.0;16.5;22.5;16.5;10.5;5.3;2.0;Graduate
60.0;0.0;0.0;18.0;12.0;18.0;12.0;7.228571428571429;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.58;2.0;Graduate
50.0;0.0;0.0;25.0;15.0;25.0;15.0;8.54;2.0;Graduate
22.5;0.0;0.0;16.5;13.5;7.5;6.0;4.2;1.0;Enrolled
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.953846153846153;2.0;Graduate
60.0;0.0;0.0;31.5;28.5;31.5;28.5;7.554545454545454;2.0;Graduate
36.0;0.0;0.0;27.0;9.0;27.0;9.0;6.116666666666667;2.0;Graduate
40.0;0.0;8.0;30.0;24.5;30.0;10.0;7.7375;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.640000000000001;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.022222222222222;1.0;Enrolled
43.5;0.0;0.0;22.5;19.5;13.5;12.0;5.425;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.0;1.0;Enrolled
43.5;0.0;0.0;22.5;19.5;10.5;15.0;5.21;0.0;Dropout
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.57;2.0;Graduate
42.0;48.0;0.0;30.0;31.5;24.0;18.0;5.126666666666667;2.0;Graduate
0.0;0.0;0.0;31.0;29.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.333333333333333;1.0;Enrolled
4.5;0.0;0.0;9.0;12.0;4.5;0.0;2.45;1.0;Enrolled
0.0;0.0;0.0;10.5;28.5;0.0;0.0;0.55;2.0;Graduate
12.0;0.0;0.0;30.0;30.0;12.0;0.0;1.0736842105263158;1.0;Enrolled
60.0;0.0;0.0;18.0;15.0;18.0;15.0;7.15;2.0;Graduate
7.5;0.0;0.0;18.0;15.0;7.5;0.0;2.3333333333333335;2.0;Graduate
24.0;0.0;0.0;30.0;30.0;6.0;18.0;4.5;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.033333333333333;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.800000000000001;2.0;Graduate
60.0;0.0;0.0;39.0;30.0;30.0;30.0;6.4799999999999995;2.0;Graduate
